"city";"city_api_description_name";"city_api_description_timezone";"city_api_description_lat";"city_api_description_lon";"city_api_network_start";"city_api_network_end";
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"5.43.240.0";"5.43.247.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"5.178.24.0";"5.178.24.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"5.178.26.0";"5.178.31.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"37.99.216.0";"37.99.223.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"46.61.145.0";"46.61.145.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.25.82.0";"78.25.82.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.36.97.0";"78.36.97.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.36.105.0";"78.36.105.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.36.121.0";"78.36.121.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.37.48.0";"78.37.55.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.37.57.0";"78.37.63.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.37.101.0";"78.37.101.127"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"80.92.25.0";"80.92.25.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.7.0";"83.69.7.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.15.0";"83.69.15.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.17.0";"83.69.17.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.21.0";"83.69.21.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.140.0";"95.52.140.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.143.0";"95.52.143.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.147.0";"95.52.147.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.194.0";"95.52.194.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.197.0";"95.52.198.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.228.0";"95.52.228.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.234.0";"95.52.234.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.236.0";"95.52.237.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.128.137.0";"95.128.138.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.5.0";"178.65.5.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.8.0";"178.65.8.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.12.0";"178.65.12.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.14.0";"178.65.15.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.19.0";"178.65.20.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.23.0";"178.65.23.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.40.0";"178.65.40.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.56.0";"178.65.56.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.58.0";"178.65.58.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.63.0";"178.65.63.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.68.233.0";"178.68.233.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.68.239.0";"178.68.239.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"188.168.48.28";"188.168.48.28"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"188.168.220.0";"188.168.220.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.170.160";"195.239.170.167"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"217.24.116.0";"217.24.117.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"31.41.0.0";"31.41.7.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"46.52.140.0";"46.52.141.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"62.182.24.0";"62.182.31.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.36.96.0";"78.36.127.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"78.37.100.24";"78.37.100.63"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"80.237.111.240";"80.237.111.247"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"81.27.144.0";"81.27.159.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"81.211.97.0";"81.211.97.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.0.0";"83.69.2.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.4.160";"83.69.4.207"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.5.192";"83.69.5.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.9.0";"83.69.9.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"83.69.12.0";"83.69.25.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"91.224.228.0";"91.224.229.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"91.227.79.0";"91.227.79.127"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"91.227.92.0";"91.227.95.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"92.50.226.32";"92.50.226.39"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.52.128.0";"95.52.255.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"95.128.136.0";"95.128.143.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.65.0.0";"178.65.127.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.68.128.0";"178.68.255.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"178.74.150.0";"178.74.150.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"188.94.173.0";"188.94.173.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"188.168.104.200";"188.168.104.200"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"194.186.145.0";"194.186.145.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"194.186.184.0";"194.186.184.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"194.186.186.0";"194.186.186.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"194.186.228.0";"194.186.228.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"194.186.245.0";"194.186.245.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.26.68.0";"195.26.71.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.112.166.88";"195.112.166.91"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.89.24";"195.239.89.63"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.89.96";"195.239.89.159"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.94.0";"195.239.95.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.170.0";"195.239.170.127"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.170.144";"195.239.170.151"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"195.239.170.224";"195.239.171.63"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"212.38.96.192";"212.38.96.223"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"212.46.193.0";"212.46.193.255"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"213.24.167.0";"213.24.167.23"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"213.24.167.40";"213.24.167.47"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"213.24.252.152";"213.24.252.159"
"Сыктывкар";"Сыктывкар";"Europe/Moscow";"61.6764";"50.8099";"217.24.112.0";"217.24.127.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"80.67.208.0";"80.67.223.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"81.26.90.0";"81.26.90.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"81.222.119.0";"81.222.119.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"82.114.153.0";"82.114.153.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"83.149.49.0";"83.149.49.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"85.26.224.0";"85.26.224.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"85.117.66.0";"85.117.66.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"85.117.74.0";"85.117.74.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"89.250.16.0";"89.250.31.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"91.186.122.0";"91.186.122.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"95.138.226.0";"95.138.226.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"213.87.124.0";"213.87.124.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"82.194.234.0";"82.194.235.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"85.117.64.0";"85.117.95.127"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"87.236.10.0";"87.236.10.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"89.250.24.0";"89.250.26.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"89.250.28.0";"89.250.31.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"91.186.96.0";"91.186.127.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"91.209.147.0";"91.209.147.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"91.213.44.0";"91.213.44.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"91.228.224.0";"91.228.227.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"91.229.74.0";"91.229.75.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"188.130.160.0";"188.130.175.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"194.84.228.32";"194.84.228.39"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"195.112.241.8";"195.112.241.15"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"195.239.180.16";"195.239.180.31"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"195.239.180.64";"195.239.180.71"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"213.87.122.0";"213.87.123.255"
"Норильск";"Норильск";"Asia/Krasnoyarsk";"69.3535";"88.2027";"213.128.0.0";"213.128.31.255"
"Кохма";"Кохима";"Asia/Kolkata";"25.6667";"94.1167";"117.205.197.0";"117.205.197.255"
"Кохма";"Кохима";"Asia/Kolkata";"25.6667";"94.1167";"223.27.123.0";"223.27.123.255"
"Кохма";"Коахома";"None";"32.3816";"-101.2019";"69.55.193.128";"69.55.193.255"
"Кохма";"Коахома";"None";"32.3816";"-101.2019";"75.110.244.128";"75.110.244.255"
"Кохма";"Паракуэльос-де-Харама";"None";"40.5667";"-3.5000";"83.54.213.0";"83.54.213.127"
"Кохма";"Паракуэльос-де-Харама";"None";"40.5667";"-3.5000";"85.54.128.0";"85.54.129.255"
"Кохма";"Паракуэльос-де-Харама";"None";"40.5667";"-3.5000";"85.54.144.0";"85.54.144.255"
"Кохма";"Паракуэльос-де-Харама";"None";"40.5667";"-3.5000";"85.54.155.0";"85.54.155.255"
"Кохма";"Паракуэльос-де-Харама";"None";"40.5667";"-3.5000";"188.78.188.128";"188.78.188.255"
"Кохма";"Накхонситхаммарат";"Asia/Bangkok";"8.4333";"99.9667";"118.173.4.0";"118.173.4.255"
"Кохма";"Накхонситхаммарат";"Asia/Bangkok";"8.4333";"99.9667";"118.173.12.0";"118.173.12.255"
"Кохма";"Накхонситхаммарат";"Asia/Bangkok";"8.4333";"99.9667";"118.173.17.0";"118.173.17.255"
"Кохма";"Накхонситхаммарат";"Asia/Bangkok";"8.4333";"99.9667";"118.173.32.0";"118.173.32.255"
